author,body,categories,characters_count,clusters,entities,hashtags,id,keywords,language,links,media,paragraphs_count,published_at,sentences_count,sentiment,source,summary,title,words_count,license_type,industries
{'id': 3244031},"Waterbury’s Palace Theater hosted its annual Martinis & Mistletoe holiday party and fundraiser sponsored by Tito’s Handmade Vodka and Ion Bank on Dec. 7. The event showcased festive holiday cocktails by six local venues: Diorio Restaurant & Bar, Jesse Camille’s Restaurant, The Kitchen in Prospect Bar & Grill, Sans Souci Restaurant, Signatures Restaurant and Vyne Restaurant & Bar. More than 200 guests attended the holiday event, which showcased bartenders from each venue, who were on-site mixing and pouring craft cocktails for guests using Tito’s Handmade Vodka as the base spirit. Guests were invited to vote for their favorite, ultimately choosing the Blue Christmas cocktail by Sans Souci Restaurant by Chloe Tompkins and Polly Zagorski as the winner. Guests also enjoyed light fare by Emily’s Catering, a photo station, a raffle drawing and live music by Marty Q throughout the evening. All proceeds benefited the Palace Theater Annual Fund, which is used to preserve and operate the historic theater and continue to serve diverse audiences with its cultural and educational offerings.
Waterbury’s Palace Theater hosted its annual Martinis & Mistletoe holiday party and fundraiser sponsored by Tito’s Handmade Vodka on Dec. 7.
 John and Cathy Testa, Diorio Restaurant & Bar with their cocktail, Sex on a Snowbank Winter.
 A pour of the Sugarplumtini by Joe Laliberte and Kelsie Gorman, Signatures Restaurant.
 Vyne Restaurant & Bar’s Fig Tree Martini.
 Photos 1, 2, 4 and 6-10 courtesy of Felix Manuel Photography.
 Photos 3 and 5 by Andrea Madrid.","[{'id': 'IAB8', 'label': 'Food & Drink', 'score': 0.24, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iab-qag/IAB8'}}, {'id': 'IAB8-5', 'label': 'Cocktails/Beer', 'score': 0.28, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/iab-qag/IAB8'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iab-qag/IAB8-5'}}, {'id': '01000000', 'label': 'arts, culture and entertainment', 'score': 0.5, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iptc-subjectcode/01000000'}}, {'id': '01023000', 'label': 'nightclub', 'score': 0.5, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/iptc-subjectcode/01000000'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iptc-subjectcode/01023000'}}, {'id': 'ay.lifesoc', 'label': 'Life and Society', 'score': 1, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc'}}, {'id': 'ay.lifesoc.ceremony', 'label': 'Ceremonies and Events', 'score': 1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc.ceremony'}}, {'id': 'ay.lifesoc.fundben', 'label': 'Fundraisers and Benefits', 'score': 1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc.ceremony', 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc.philan'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc.fundben'}}, {'id': 'ay.lifesoc.philan', 'label': 'Philanthropy', 'score': 1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc.philan'}}, {'id': 'ay.culture', 'label': 'Culture, Entertainment and the Arts', 'score': 0.6, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.culture'}}, {'id': 'ay.culture.photo', 'label': 'Photography', 'score': 0.6, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.culture'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.culture.photo'}}]",1551,[555846277],"[{'id': 'N289462415890234312102484967670207089273', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.88}, 'overall_prominence': 0.98, 'overall_frequency': 1, 'title': {'sentiment': {'polarity': 'neutral', 'confidence': 0.88}, 'surface_forms': [{'text': 'Annual Martinis', 'frequency': 1, 'mentions': [{'index': {'start': 0, 'end': 15}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.88}}]}]}}, {'id': 'Q49178', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/Waterbury,_Connecticut', 'wikidata': 'https://www.wikidata.org/wiki/Q49178'}, 'types': ['Organization', 'Corporation', 'Political_organisation', 'Government', 'Company', 'Community', 'City', 'Location', 'Local_government'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.84}, 'overall_prominence': 0.98, 'overall_frequency': 2, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.84}, 'surface_forms': [{'text': 'Waterbury', 'frequency': 2, 'mentions': [{'index': {'start': 0, 'end': 9}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.86}}, {'index': {'start': 1095, 'end': 1104}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.82}}]}]}}, {'id': 'N80009244990806665458531137851722313744', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.8}, 'overall_prominence': 0.98, 'overall_frequency': 3, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.8}, 'surface_forms': [{'text': 'Handmade Vodka', 'frequency': 3, 'mentions': [{'index': {'start': 115, 'end': 129}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.82}}, {'index': {'start': 552, 'end': 566}, 'sentiment': {'polarity': 'positive', 'confidence': 0.57}}, {'index': {'start': 1210, 'end': 1224}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.79}}]}]}}, {'id': 'N254542139318135634988307369037303995542', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.83}, 'overall_prominence': 0.98, 'overall_frequency': 2, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.83}, 'surface_forms': [{'text': 'Martinis & Mistletoe', 'frequency': 2, 'mentions': [{'index': {'start': 45, 'end': 65}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.85}}, {'index': {'start': 1140, 'end': 1160}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.81}}]}]}}, {'id': 'Q9161', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/Josip_Broz_Tito', 'wikidata': 'https://www.wikidata.org/wiki/Q9161'}, 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.81}, 'overall_prominence': 0.98, 'overall_frequency': 3, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.81}, 'surface_forms': [{'text': 'Tito', 'frequency': 3, 'mentions': [{'index': {'start': 108, 'end': 112}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.83}}, {'index': {'start': 545, 'end': 549}, 'sentiment': {'polarity': 'positive', 'confidence': 0.55}}, {'index': {'start': 1203, 'end': 1207}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.79}}]}]}}, {'id': 'Q3360756', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/Palace_Theatre_(New_York_City)', 'wikidata': 'https://www.wikidata.org/wiki/Q3360756'}, 'types': ['Location'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.77}, 'overall_prominence': 0.98, 'overall_frequency': 2, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.77}, 'surface_forms': [{'text': 'Palace Theater', 'frequency': 2, 'mentions': [{'index': {'start': 12, 'end': 26}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.79}}, {'index': {'start': 1107, 'end': 1121}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.74}}]}]}}, {'id': 'N239914079833781284874200367301046781388', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.88}, 'overall_prominence': 0.97, 'overall_frequency': 1, 'title': {'sentiment': {'polarity': 'neutral', 'confidence': 0.88}, 'surface_forms': [{'text': 'Mistletoe Event', 'frequency': 1, 'mentions': [{'index': {'start': 22, 'end': 37}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.88}}]}]}}, {'id': 'N297178324932344986140510086883800055739', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.89}, 'overall_prominence': 0.93, 'overall_frequency': 1, 'title': {'sentiment': {'polarity': 'neutral', 'confidence': 0.89}, 'surface_forms': [{'text': 'Tito', 'frequency': 1, 'mentions': [{'index': {'start': 48, 'end': 52}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.89}}]}]}}, {'id': 'N269841733523928481773093258933725902289', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.88}, 'overall_prominence': 0.9, 'overall_frequency': 2, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.88}, 'surface_forms': [{'text': 'Diorio Restaurant & Bar', 'frequency': 2, 'mentions': [{'index': {'start': 221, 'end': 244}, 'sentiment': {'polarity': 'positive', 'confidence': 0.54}}, {'index': {'start': 1259, 'end': 1282}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.88}}]}]}}, {'id': 'N286701864927166234132218634367389537502', 'types': ['Location'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.63}, 'overall_prominence': 0.76, 'overall_frequency': 2, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.63}, 'surface_forms': [{'text': 'Souci Restaurant', 'frequency': 2, 'mentions': [{'index': {'start': 316, 'end': 332}, 'sentiment': {'polarity': 'positive', 'confidence': 0.5}}, {'index': {'start': 691, 'end': 707}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.63}}]}]}}, {'id': 'Q7512860', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/Signatures_Restaurant', 'wikidata': 'https://www.wikidata.org/wiki/Q7512860'}, 'types': ['Organization', 'Location', 'Business'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.94}, 'overall_prominence': 0.74, 'overall_frequency': 2, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.94}, 'surface_forms': [{'text': 'Signatures Restaurant', 'frequency': 2, 'mentions': [{'index': {'start': 334, 'end': 355}, 'sentiment': {'polarity': 'positive', 'confidence': 0.52}}, {'index': {'start': 1395, 'end': 1416}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.94}}]}]}}, {'id': 'N86395626435571077876478329724714276693', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.76}, 'overall_prominence': 0.72, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.76}, 'surface_forms': [{'text': 'Ion Bank', 'frequency': 1, 'mentions': [{'index': {'start': 134, 'end': 142}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.76}}]}]}}, {'id': 'N95644271237659916638219278911202360604', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.8}, 'overall_prominence': 0.7, 'overall_frequency': 2, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.8}, 'surface_forms': [{'text': 'Vyne Restaurant & Bar', 'frequency': 2, 'mentions': [{'index': {'start': 360, 'end': 381}, 'sentiment': {'polarity': 'positive', 'confidence': 0.52}}, {'index': {'start': 1419, 'end': 1440}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.8}}]}]}}, {'id': 'N310650755887642901605970891199085432138', 'types': ['Human'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.51}, 'overall_prominence': 0.56, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.51}, 'surface_forms': [{'text': 'Jesse Camille', 'frequency': 1, 'mentions': [{'index': {'start': 246, 'end': 259}, 'sentiment': {'polarity': 'positive', 'confidence': 0.51}}]}]}}, {'id': 'N153148065324649709112716589153771078774', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.52}, 'overall_prominence': 0.5, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.52}, 'surface_forms': [{'text': 'Prospect Bar & Grill', 'frequency': 1, 'mentions': [{'index': {'start': 289, 'end': 309}, 'sentiment': {'polarity': 'positive', 'confidence': 0.52}}]}]}}, {'id': 'N101238814828698783597304845490923984530', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.79}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.79}, 'surface_forms': [{'text': 'Fig Tree Martini', 'frequency': 1, 'mentions': [{'index': {'start': 1443, 'end': 1459}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.79}}]}]}}, {'id': 'N65576084049227040412235566712629059621', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.61}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.61}, 'surface_forms': [{'text': 'Polly Zagorski', 'frequency': 1, 'mentions': [{'index': {'start': 730, 'end': 744}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.61}}]}]}}, {'id': 'N332475044149771958418152081357400361575', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.8}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.8}, 'surface_forms': [{'text': 'Palace Theater Annual Fund', 'frequency': 1, 'mentions': [{'index': {'start': 923, 'end': 949}, 'sentiment': {'polarity': 'positive', 'confidence': 0.8}}]}]}}, {'id': 'N241947926907436302919979010303421808949', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.94}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.94}, 'surface_forms': [{'text': 'Kelsie Gorman', 'frequency': 1, 'mentions': [{'index': {'start': 1380, 'end': 1393}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.94}}]}]}}, {'id': 'Q9696', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/John_F._Kennedy', 'wikidata': 'https://www.wikidata.org/wiki/Q9696'}, 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.85}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.85}, 'surface_forms': [{'text': 'John', 'frequency': 1, 'mentions': [{'index': {'start': 1237, 'end': 1241}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.85}}]}]}}, {'id': 'N36456420671522125896717594157960144910', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.91}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.91}, 'surface_forms': [{'text': 'Felix Manuel Photography', 'frequency': 1, 'mentions': [{'index': {'start': 1498, 'end': 1522}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.91}}]}]}}, {'id': 'N286500010571808983071845443430021079334', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.92}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.92}, 'surface_forms': [{'text': 'Sugarplumtini', 'frequency': 1, 'mentions': [{'index': {'start': 1345, 'end': 1358}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.92}}]}]}}, {'id': 'N38407606747155992052435211218479669500', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.85}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.85}, 'surface_forms': [{'text': 'Snowbank Winter', 'frequency': 1, 'mentions': [{'index': {'start': 1313, 'end': 1328}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.85}}]}]}}, {'id': 'N45820421309984683247219514724432586033', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.89}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.89}, 'surface_forms': [{'text': 'Andrea Madrid', 'frequency': 1, 'mentions': [{'index': {'start': 1543, 'end': 1556}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.89}}]}]}}, {'id': 'N16599482122609234748395179560496105673', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.85}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.85}, 'surface_forms': [{'text': 'Cathy Testa', 'frequency': 1, 'mentions': [{'index': {'start': 1246, 'end': 1257}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.85}}]}]}}, {'id': 'N23204185104311701062009471706871307578', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.87}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.87}, 'surface_forms': [{'text': 'Photos 1', 'frequency': 1, 'mentions': [{'index': {'start': 1462, 'end': 1470}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.87}}]}]}}, {'id': 'N276289798605446943359942702267814254325', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.92}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.92}, 'surface_forms': [{'text': 'Emily’s Catering', 'frequency': 1, 'mentions': [{'index': {'start': 794, 'end': 810}, 'sentiment': {'polarity': 'positive', 'confidence': 0.92}}]}]}}, {'id': 'N7498725701267287500426468082336530425', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.94}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.94}, 'surface_forms': [{'text': 'Joe Laliberte', 'frequency': 1, 'mentions': [{'index': {'start': 1362, 'end': 1375}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.94}}]}]}}, {'id': 'N73366679683363524252540117425862431493', 'types': ['Human'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.91}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.91}, 'surface_forms': [{'text': 'Marty', 'frequency': 1, 'mentions': [{'index': {'start': 864, 'end': 869}, 'sentiment': {'polarity': 'positive', 'confidence': 0.91}}]}]}}, {'id': 'N4986130300471935003174106264134954728', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.65}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.65}, 'surface_forms': [{'text': 'Chloe Tompkins', 'frequency': 1, 'mentions': [{'index': {'start': 711, 'end': 725}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.65}}]}]}}]","['#Mistletoe', '#WaterburyConnecticut', '#Vodka', '#TheKitchen', '#SansSouciNewSouthWales', '#Raffle', '#PalaceTheatre', '#Madrid', '#Cocktail', '#BlueChristmas', '#AudioMixing']",6468159065,"['Blue Christmas', 'Palace Theater', 'Snowbank Winter', 'Restaurant', 'Chloe Tompkins', 'raffle', 'Signatures Restaurant', 'Polly Zagorski', 'The Kitchen', 'Emily’s Catering', 'Vodka', 'Tito', 'Mistletoe', 'cocktail', 'Waterbury', 'Handmade Vodka', 'John', 'Sans Souci', 'Marty', 'Madrid', 'cocktails', 'holiday', 'Palace', 'Sugarplumtini', 'Jesse Camille', 'Joe Laliberte', 'Cathy Testa', 'Andrea Madrid', 'Annual Martinis', 'mixing', 'Guests', 'Photos 1', 'Mistletoe Event', 'Kelsie Gorman', 'Ion Bank', 'Souci Restaurant', 'Diorio', 'Photos']",en,"{'permalink': 'https://www.thebeveragejournal.com/palace-theater-martinis-mistletoe-2023/', 'clusters': '/stories?clusters[]=555846277'}","[{'height': 300, 'url': 'https://www.thebeveragejournal.com/assets/Sans-Souci_s-Blue-Christmas-CREDIT-Andrea-Madrid-200x300.jpg', 'width': 200}]",7,2024-01-27T14:27:59Z,12,"{'body': {'polarity': 'positive', 'score': 0.98}, 'title': {'polarity': 'neutral', 'score': 0.79}}","{'domain': 'thebeveragejournal.com', 'home_page_url': 'https://www.thebeveragejournal.com/', 'id': 149973, 'locations': [{'country': 'US'}], 'name': 'The Beverage Journal', 'rankings': {'alexa': [{'fetched_at': '2020-11-13T02:41:37.163461946Z', 'rank': 826504}]}}","{'sentences': ['Waterbury’s Palace Theater hosted its annual Martinis & Mistletoe holiday party and fundraiser sponsored by Tito’s Handmade Vodka and Ion Bank on Dec. 7.', 'Waterbury’s Palace Theater hosted its annual Martinis & Mistletoe holiday party and fundraiser sponsored by Tito’s Handmade Vodka on Dec. 7.\n John and Cathy Testa, Diorio Restaurant & Bar with their cocktail, Sex on a Snowbank Winter.\n ', 'The event showcased festive holiday cocktails by six local venues: Diorio Restaurant & Bar, Jesse Camille’s Restaurant, The Kitchen in Prospect Bar & Grill, Sans Souci Restaurant, Signatures Restaurant and Vyne Restaurant & Bar.', 'More than 200 guests attended the holiday event, which showcased bartenders from each venue, who were on-site mixing and pouring craft cocktails for guests using Tito’s Handmade Vodka as the base spirit.', 'Guests were invited to vote for their favorite, ultimately choosing the Blue Christmas cocktail by Sans Souci Restaurant by Chloe Tompkins and Polly Zagorski as the winner.']}",Annual Martinis &amp; Mistletoe Event Showcases Tito’s Vodka,248,0,
