author,body,categories,industries,characters_count,entities,hashtags,id,keywords,language,links,media,paragraphs_count,published_at,sentences_count,sentiment,source,summary,title,words_count,license_type,clusters
"{'id': 1566998420, 'name': 'Katherine Ring'}","Technology For You - One of the Leading Online TECHNOLOGY NEWS Media providing the Latest & Real-time news on Technology, Cyber Security, Smartphones/Gadgets, Apps, Startups, Careers, Tech Skills, Web Updates, Tech Industry News, Product Reviews and TechKnowledge...etc. Technology For You has always brought technology to the doorstep of the Industry through its exclusive content, updates, and expertise from industry leaders through its Online Tech News Website. Technology For You Provides Advertisers with a strong Digital Platform to reach lakhs of people in India as well as abroad.","[{'id': 'IAB19', 'label': 'Technology & Computing', 'score': 0.46, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iab-qag/IAB19'}}, {'id': 'IAB19-18', 'label': 'Internet Technology', 'score': 0.1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/iab-qag/IAB19'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iab-qag/IAB19-18'}}, {'id': '04000000', 'label': 'economy, business and finance', 'score': 0.2, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iptc-subjectcode/04000000'}}, {'id': '04010000', 'label': 'media', 'score': 0.2, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/iptc-subjectcode/04000000'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iptc-subjectcode/04010000'}}, {'id': 'ay.appsci', 'label': 'Science and Technology', 'score': 1, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci'}}, {'id': 'ay.appsci.compsec', 'label': 'Cybersecurity', 'score': 1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci.it'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci.compsec'}}, {'id': 'ay.appsci.intsec', 'label': 'Internet Security', 'score': 1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci.compsec', 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci.thenet'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci.intsec'}}, {'id': 'ay.appsci.it', 'label': 'Information Technology', 'score': 1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci.tech'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci.it'}}, {'id': 'ay.appsci.tech', 'label': 'Technology', 'score': 1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci.tech'}}, {'id': 'ay.appsci.thenet', 'label': 'The Internet', 'score': 1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci.tech'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.appsci.thenet'}}, {'id': 'ay.fin', 'label': 'Finance', 'score': 0.6, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.fin'}}, {'id': 'ay.fin.banking', 'label': 'Banking', 'score': 0.6, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.fin'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.fin.banking'}}]","[{'id': 'in.tech', 'label': 'Technology', 'score': 0.9, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/industries/in.tech'}}, {'id': 'in.tech.software', 'label': 'Software', 'score': 0.9, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/industries/in.tech'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/industries/in.tech.software'}}, {'id': 'in.finserv', 'label': 'Financial Services and Banking', 'score': 0.8, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv'}}, {'id': 'in.finserv.banking', 'label': 'Banks and Banking', 'score': 0.8, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv.lending'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv.banking'}}, {'id': 'in.finserv.lending', 'label': 'Lending', 'score': 0.8, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv.lending'}}]",589,"[{'id': 'N101600787969952217850880900067084372779', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.69}, 'overall_prominence': 0.98, 'overall_frequency': 1, 'title': {'sentiment': {'polarity': 'neutral', 'confidence': 0.69}, 'surface_forms': [{'text': 'ZSuite Tech Teams', 'frequency': 1, 'mentions': [{'index': {'start': 0, 'end': 17}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.69}}]}]}}, {'id': 'N109971931710189540409267201425639429848', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.66}, 'overall_prominence': 0.96, 'overall_frequency': 1, 'title': {'sentiment': {'polarity': 'neutral', 'confidence': 0.66}, 'surface_forms': [{'text': 'Bankwell Bank', 'frequency': 1, 'mentions': [{'index': {'start': 26, 'end': 39}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.66}}]}]}}, {'id': 'N89513907160482166914738021994034434553', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.88}, 'overall_prominence': 0.94, 'overall_frequency': 1, 'title': {'sentiment': {'polarity': 'neutral', 'confidence': 0.88}, 'surface_forms': [{'text': 'Unveil Groundbreaking Commercial Banking Solutions', 'frequency': 1, 'mentions': [{'index': {'start': 43, 'end': 93}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.88}}]}]}}, {'id': 'N150701416536260400364171482885225967960', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.67}, 'overall_prominence': 0.78, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.67}, 'surface_forms': [{'text': 'Online TECHNOLOGY NEWS Media', 'frequency': 1, 'mentions': [{'index': {'start': 40, 'end': 68}, 'sentiment': {'polarity': 'positive', 'confidence': 0.67}}]}]}}, {'id': 'N34009754793422240629872467099376684705', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.7}, 'overall_prominence': 0.72, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.7}, 'surface_forms': [{'text': 'Latest & Real', 'frequency': 1, 'mentions': [{'index': {'start': 83, 'end': 96}, 'sentiment': {'polarity': 'positive', 'confidence': 0.7}}]}]}}, {'id': 'N139465313982932506823268253000830920443', 'types': ['Product_(business)'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.66}, 'overall_prominence': 0.68, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.66}, 'surface_forms': [{'text': 'Technology, Cyber Security', 'frequency': 1, 'mentions': [{'index': {'start': 110, 'end': 136}, 'sentiment': {'polarity': 'positive', 'confidence': 0.66}}]}]}}, {'id': 'N221898252291531537937647451715876354505', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.65}, 'overall_prominence': 0.61, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.65}, 'surface_forms': [{'text': 'Apps', 'frequency': 1, 'mentions': [{'index': {'start': 159, 'end': 163}, 'sentiment': {'polarity': 'positive', 'confidence': 0.65}}]}]}}, {'id': 'N46804400241666516568634956355108531546', 'types': ['Location'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.66}, 'overall_prominence': 0.6, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.66}, 'surface_forms': [{'text': 'Startups', 'frequency': 1, 'mentions': [{'index': {'start': 165, 'end': 173}, 'sentiment': {'polarity': 'positive', 'confidence': 0.66}}]}]}}, {'id': 'N52876899999024355262469659125742726291', 'types': ['Location'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.67}, 'overall_prominence': 0.59, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.67}, 'surface_forms': [{'text': 'Careers', 'frequency': 1, 'mentions': [{'index': {'start': 175, 'end': 182}, 'sentiment': {'polarity': 'positive', 'confidence': 0.67}}]}]}}, {'id': 'N256415435914281449372254387062381220541', 'types': ['Human'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.66}, 'overall_prominence': 0.58, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.66}, 'surface_forms': [{'text': 'Tech Skills', 'frequency': 1, 'mentions': [{'index': {'start': 184, 'end': 195}, 'sentiment': {'polarity': 'positive', 'confidence': 0.66}}]}]}}, {'id': 'N179706466423333864444466501515757827536', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.65}, 'overall_prominence': 0.54, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.65}, 'surface_forms': [{'text': 'Tech Industry News', 'frequency': 1, 'mentions': [{'index': {'start': 210, 'end': 228}, 'sentiment': {'polarity': 'positive', 'confidence': 0.65}}]}]}}, {'id': 'N181808723118744838651217277217848232398', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.66}, 'overall_prominence': 0.48, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.66}, 'surface_forms': [{'text': 'TechKnowledge', 'frequency': 1, 'mentions': [{'index': {'start': 250, 'end': 263}, 'sentiment': {'polarity': 'positive', 'confidence': 0.66}}]}]}}, {'id': 'N57149260071866791198720000686035484416', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.84}, 'overall_prominence': 0.21, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.84}, 'surface_forms': [{'text': 'Online Tech News Website', 'frequency': 1, 'mentions': [{'index': {'start': 440, 'end': 464}, 'sentiment': {'polarity': 'positive', 'confidence': 0.84}}]}]}}, {'id': 'N114882564365056502531543554279411030364', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.52}, 'overall_prominence': 0.15, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.52}, 'surface_forms': [{'text': 'You Provides Advertisers', 'frequency': 1, 'mentions': [{'index': {'start': 481, 'end': 505}, 'sentiment': {'polarity': 'positive', 'confidence': 0.52}}]}]}}, {'id': 'N12194182094983528028957595366932388999', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.5}, 'overall_prominence': 0.1, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.5}, 'surface_forms': [{'text': 'Digital Platform', 'frequency': 1, 'mentions': [{'index': {'start': 520, 'end': 536}, 'sentiment': {'polarity': 'positive', 'confidence': 0.5}}]}]}}, {'id': 'Q668', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/India', 'wikidata': 'https://www.wikidata.org/wiki/Q668'}, 'types': ['Sovereign_state', 'Organization', 'State_(polity)', 'Country', 'Community', 'Location'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.68}, 'overall_prominence': 0.03, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.68}, 'surface_forms': [{'text': 'India', 'frequency': 1, 'mentions': [{'index': {'start': 565, 'end': 570}, 'sentiment': {'polarity': 'positive', 'confidence': 0.68}}]}]}}]",['#India'],6646063969,"['Groundbreaking', 'Technology', 'Platform', 'Unveil', 'Digital', 'Tech', 'Careers', 'Digital Platform', 'Tech Skills', 'Bankwell Bank', 'Online', 'News', 'Startups', 'TechKnowledge', 'India', 'Bank', 'Industry', 'Apps']",en,{'permalink': 'https://www.technologyforyou.org/zsuite-tech-teams-up-with-bankwell-bank-to-unveil-groundbreaking-commercial-banking-solutions-on-zescrow-platform/'},"[{'height': 330, 'url': 'https://img.einnews.com/ampsize/641769/zsuite-tech-logo-lockup.png', 'width': 900}]",1,2024-03-27T03:18:26Z,4,"{'body': {'polarity': 'positive', 'score': 0.96}, 'title': {'polarity': 'neutral', 'score': 0.8}}","{'domain': 'technologyforyou.org', 'home_page_url': 'https://www.technologyforyou.org/', 'id': 131191, 'locations': [{'country': 'IN'}], 'name': 'Technologyforyou.org', 'rankings': {'alexa': [{'fetched_at': '2022-08-16T02:55:33.279013394Z', 'rank': 719291}]}}","{'sentences': ['Technology For You - One of the Leading Online TECHNOLOGY NEWS Media providing the Latest & Real-time news on Technology, Cyber Security, Smartphones/Gadgets, Apps, Startups, Careers, Tech Skills, Web Updates, Tech Industry News, Product Reviews and TechKnowledge...etc.', 'For You has always brought technology to the doorstep of the Industry through its exclusive content, updates, and expertise from industry leaders through its Online Tech News Website.', 'Technology', 'Technology']}",ZSuite Tech Teams Up with Bankwell Bank to Unveil Groundbreaking Commercial Banking Solutions on ZEscrow Platform,88,0,
