author,body,categories,industries,characters_count,clusters,entities,hashtags,id,keywords,language,links,paragraphs_count,published_at,sentences_count,sentiment,source,summary,title,words_count,license_type,media
{'id': 10032647},"SOUTHERN PINES, N.C., March 5, 2024 /PRNewswire/ -- First Bank has been recognized by Coalition Greenwich in multiple Small Business Banking categories
as an outstanding achiever after interviews with nearly 28,000 small business owners. First Bank earned the following 2023 Greenwich Excellence Awards:
  U.S. Small Business Banking: National Winner
  Overall Satisfaction
  U.S. Small Business Banking: Regional Winner (South)
  Overall Satisfaction
  Likelihood to Recommend
  Cash Management - Overall Satisfaction
  RM Proactively Provides Advice
  Adam Currie, President of First Bank, said of the designation, ""First Bank is focused on serving Small Businesses across the Carolinas. Our culture is built around treating our customers, associates and community well and helping them achieve their goals. To be recognized as a leader across our entire industry in overall satisfaction by our small business customers shows that those efforts are making an impact in our communities, and it makes me so proud to be a part of it all.""
  Announced on February 20, 2024, the honored banks of the 2023 Greenwich Excellence Awards for U.S. Small Business Banking stand out for their ability to combine high quality day-to-day service, innovative digital banking tools and insights that help optimize business performance. To view the full list of banks in the categories visit https://www.greenwich.com/commercial-banking/2023-greenwich-excellence-awards-us-small-business-banking
  This award comes on the heels of being named to the KBW 2023 Annual Bank Honor Roll, being named a Top 10 Best Performing Public Banks by S&P Global, and being named a BEST Employer by Business NC Magazine.
  About us:
  First Bank is the banking subsidiary of First Bancorp and is headquartered in Southern Pines, North Carolina, with total assets of approximately $12.4 billion. As a state-chartered community bank, First Bank operates 118 bank branches in North Carolina and South Carolina. Since 1935, First Bank has taken a tailored approach to banking, combining best-in-class financial solutions, helpful local expertise, and technology to manage a home or business. First Bancorp's common stock is traded on the NASDAQ Global Select Market under the symbol ""FBNC."" Visit our website at www.LocalFirstBank.com . Member FDIC, Equal Housing Lender.
  View original content to download multimedia: https://www.prnewswire.com/news-releases/first-bank-awarded-greenwich-excellence-awards-in-small-business-banking-302080629.html
  SOURCE First Bank
  Copyright © 2024 PR Newswire Association LLC. All Rights Reserved.
  React to this story:","[{'id': 'IAB3', 'label': 'Business', 'score': 0.27, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iab-qag/IAB3'}}, {'id': 'IAB3-4', 'label': 'Business Software', 'score': 0.16, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/iab-qag/IAB3'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iab-qag/IAB3-4'}}, {'id': '04000000', 'label': 'economy, business and finance', 'score': 0.39, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iptc-subjectcode/04000000'}}, {'id': '04006000', 'label': 'financial and business service', 'score': 0.39, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/iptc-subjectcode/04000000'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iptc-subjectcode/04006000'}}, {'id': '04006002', 'label': 'banking', 'score': 0.39, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/iptc-subjectcode/04006000'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/iptc-subjectcode/04006002'}}, {'id': 'ay.biz', 'label': 'Business and Commerce', 'score': 1, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.biz'}}, {'id': 'ay.fin', 'label': 'Finance', 'score': 1, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.fin'}}, {'id': 'ay.fin.banking', 'label': 'Banking', 'score': 1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.fin'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.fin.banking'}}, {'id': 'ay.biz.small', 'label': 'Small Business', 'score': 0.9, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.biz.structorg'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.biz.small'}}, {'id': 'ay.biz.structorg', 'label': 'Business Structures', 'score': 0.9, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.biz'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.biz.structorg'}}, {'id': 'ay.biz.awards', 'label': 'Business Awards and Honors', 'score': 0.8, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.biz', 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc.awards'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.biz.awards'}}, {'id': 'ay.lifesoc', 'label': 'Life and Society', 'score': 0.8, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc'}}, {'id': 'ay.lifesoc.awards', 'label': 'Awards and Honors', 'score': 0.8, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/aylien/ay.lifesoc.awards'}}]","[{'id': 'in.finserv', 'label': 'Financial Services and Banking', 'score': 1, 'links': {'self': 'https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv'}}, {'id': 'in.finserv.banking', 'label': 'Banks and Banking', 'score': 1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv.lending'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv.banking'}}, {'id': 'in.finserv.lending', 'label': 'Lending', 'score': 1, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv.lending'}}, {'id': 'in.finserv.indbank', 'label': 'Independent and Community Banks', 'score': 0.8, 'links': {'parents': ['https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv.banking'], 'self': 'https://api.aylien.com/api/v1/classify/taxonomy/industries/in.finserv.indbank'}}]",2607,[563335459],"[{'id': 'N237270179110926325640877021376686232577', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.77}, 'overall_prominence': 0.98, 'overall_frequency': 1, 'title': {'sentiment': {'polarity': 'neutral', 'confidence': 0.77}, 'surface_forms': [{'text': 'FIRST BANK AWARDED GREENWICH', 'frequency': 1, 'mentions': [{'index': {'start': 0, 'end': 28}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.77}}]}]}}, {'id': 'Q5452342', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/First_Bank_of_Nigeria', 'wikidata': 'https://www.wikidata.org/wiki/Q5452342'}, 'types': ['Bank', 'Organization', 'Business', 'Financial_institution'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.78}, 'overall_prominence': 0.98, 'overall_frequency': 8, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.78}, 'surface_forms': [{'text': 'First Bank', 'frequency': 8, 'mentions': [{'index': {'start': 52, 'end': 62}, 'sentiment': {'polarity': 'positive', 'confidence': 0.89}}, {'index': {'start': 238, 'end': 248}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.55}}, {'index': {'start': 580, 'end': 590}, 'sentiment': {'polarity': 'positive', 'confidence': 0.57}}, {'index': {'start': 618, 'end': 628}, 'sentiment': {'polarity': 'positive', 'confidence': 0.55}}, {'index': {'start': 1703, 'end': 1713}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.9}}, {'index': {'start': 1900, 'end': 1910}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.93}}, {'index': {'start': 1988, 'end': 1998}, 'sentiment': {'polarity': 'positive', 'confidence': 0.62}}, {'index': {'start': 2522, 'end': 2532}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.71}}]}]}}, {'id': 'Q1454', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/North_Carolina', 'wikidata': 'https://www.wikidata.org/wiki/Q1454'}, 'types': ['Community', 'Location', 'State_(polity)', 'Organization', 'U.S._state'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.89}, 'overall_prominence': 0.98, 'overall_frequency': 3, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.89}, 'surface_forms': [{'text': 'N.C.', 'frequency': 1, 'mentions': [{'index': {'start': 16, 'end': 20}, 'sentiment': {'polarity': 'positive', 'confidence': 0.91}}]}, {'text': 'North Carolina', 'frequency': 2, 'mentions': [{'index': {'start': 1797, 'end': 1811}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.89}}, {'index': {'start': 1941, 'end': 1955}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.89}}]}]}}, {'id': 'Q7257417', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/Public_Information_Network_for_Electronic_Services', 'wikidata': 'https://www.wikidata.org/wiki/Q7257417'}, 'types': ['Location', 'Nonprofit_organization', 'Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.91}, 'overall_prominence': 0.88, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.91}, 'surface_forms': [{'text': 'PINES', 'frequency': 1, 'mentions': [{'index': {'start': 9, 'end': 14}, 'sentiment': {'polarity': 'positive', 'confidence': 0.91}}]}]}}, {'id': 'N155048723972289691731508953749406378981', 'types': ['Human'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.9}, 'overall_prominence': 0.77, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.9}, 'surface_forms': [{'text': 'Coalition Greenwich', 'frequency': 1, 'mentions': [{'index': {'start': 86, 'end': 105}, 'sentiment': {'polarity': 'positive', 'confidence': 0.9}}]}]}}, {'id': 'N135070110635442249887894281060583645118', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.77}, 'overall_prominence': 0.76, 'overall_frequency': 2, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.77}, 'surface_forms': [{'text': 'U.S. Small Business Banking', 'frequency': 2, 'mentions': [{'index': {'start': 306, 'end': 333}, 'sentiment': {'polarity': 'positive', 'confidence': 0.62}}, {'index': {'start': 1134, 'end': 1161}, 'sentiment': {'polarity': 'positive', 'confidence': 0.91}}]}]}}, {'id': 'N336280275776047635816056255348003349313', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.63}, 'overall_prominence': 0.42, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.63}, 'surface_forms': [{'text': 'National Winner', 'frequency': 1, 'mentions': [{'index': {'start': 335, 'end': 350}, 'sentiment': {'polarity': 'positive', 'confidence': 0.63}}]}]}}, {'id': 'Q30', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/United_States', 'wikidata': 'https://www.wikidata.org/wiki/Q30'}, 'types': ['Community', 'Sovereign_state', 'Location', 'Country', 'State_(polity)', 'Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.64}, 'overall_prominence': 0.36, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.64}, 'surface_forms': [{'text': 'U.S.', 'frequency': 1, 'mentions': [{'index': {'start': 376, 'end': 380}, 'sentiment': {'polarity': 'positive', 'confidence': 0.64}}]}]}}, {'id': 'Q5452332', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/First_Bancorp', 'wikidata': 'https://www.wikidata.org/wiki/Q5452332'}, 'stock_tickers': ['FBNC'], 'types': ['Company', 'Holding_company', 'Bank_holding_company', 'Business', 'Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.92}, 'overall_prominence': 0.34, 'overall_frequency': 3, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.92}, 'surface_forms': [{'text': 'First Bancorp', 'frequency': 2, 'mentions': [{'index': {'start': 1743, 'end': 1756}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.9}}, {'index': {'start': 2156, 'end': 2169}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.92}}]}, {'text': 'FBNC', 'frequency': 1, 'mentions': [{'index': {'start': 2248, 'end': 2252}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.93}}]}]}}, {'id': 'N50829892246509367860517365885023549949', 'types': ['Location'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.61}, 'overall_prominence': 0.29, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.61}, 'surface_forms': [{'text': 'South', 'frequency': 1, 'mentions': [{'index': {'start': 422, 'end': 427}, 'sentiment': {'polarity': 'positive', 'confidence': 0.61}}]}]}}, {'id': 'N147154701769645351397399806295991429743', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.69}, 'overall_prominence': 0.28, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.69}, 'surface_forms': [{'text': 'Overall Satisfaction\n  Likelihood', 'frequency': 1, 'mentions': [{'index': {'start': 431, 'end': 464}, 'sentiment': {'polarity': 'positive', 'confidence': 0.69}}]}]}}, {'id': 'N249981307678959843093772837135736427095', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.61}, 'overall_prominence': 0.15, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.61}, 'surface_forms': [{'text': 'RM Proactively', 'frequency': 1, 'mentions': [{'index': {'start': 521, 'end': 535}, 'sentiment': {'polarity': 'positive', 'confidence': 0.61}}]}]}}, {'id': 'N210813105992306885386423450691217952326', 'types': ['Human'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.62}, 'overall_prominence': 0.11, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.62}, 'surface_forms': [{'text': 'Adam Currie', 'frequency': 1, 'mentions': [{'index': {'start': 554, 'end': 565}, 'sentiment': {'polarity': 'positive', 'confidence': 0.62}}]}]}}, {'id': 'N335652115425519832789008734781429589568', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.76}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.76}, 'surface_forms': [{'text': 'Business NC Magazine', 'frequency': 1, 'mentions': [{'index': {'start': 1667, 'end': 1687}, 'sentiment': {'polarity': 'positive', 'confidence': 0.76}}]}]}}, {'id': 'N233458905602420867005119619820689190000', 'types': ['Human'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.82}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.82}, 'surface_forms': [{'text': 'https://www.greenwich.com/commercial-banking/2023-greenwich-excellence-awards-us-small-business-banking', 'frequency': 1, 'mentions': [{'index': {'start': 1376, 'end': 1479}, 'sentiment': {'polarity': 'positive', 'confidence': 0.82}}]}]}}, {'id': 'Q2747220', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/Carolinas', 'wikidata': 'https://www.wikidata.org/wiki/Q2747220'}, 'types': ['Location'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.65}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.65}, 'surface_forms': [{'text': 'Carolinas', 'frequency': 1, 'mentions': [{'index': {'start': 679, 'end': 688}, 'sentiment': {'polarity': 'positive', 'confidence': 0.65}}]}]}}, {'id': 'Q1456', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/South_Carolina', 'wikidata': 'https://www.wikidata.org/wiki/Q1456'}, 'types': ['Community', 'Location', 'State_(polity)', 'Organization', 'U.S._state'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.9}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.9}, 'surface_forms': [{'text': 'South Carolina', 'frequency': 1, 'mentions': [{'index': {'start': 1960, 'end': 1974}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.9}}]}]}}, {'id': 'Q1345065', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/Federal_Deposit_Insurance_Corporation', 'wikidata': 'https://www.wikidata.org/wiki/Q1345065'}, 'types': ['Business', 'Government_agency', 'Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.8}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.8}, 'surface_forms': [{'text': 'FDIC', 'frequency': 1, 'mentions': [{'index': {'start': 2308, 'end': 2312}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.8}}]}]}}, {'id': 'Q2028106', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/Southern_Pines,_North_Carolina', 'wikidata': 'https://www.wikidata.org/wiki/Q2028106'}, 'types': ['Company', 'Local_government', 'Community', 'Government', 'Location', 'Corporation', 'Organization', 'Political_organisation'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.89}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.89}, 'surface_forms': [{'text': 'Southern Pines', 'frequency': 1, 'mentions': [{'index': {'start': 1781, 'end': 1795}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.89}}]}]}}, {'id': 'Q376399', 'links': {'wikipedia': 'https://en.wikipedia.org/wiki/PR_Newswire', 'wikidata': 'https://www.wikidata.org/wiki/Q376399'}, 'types': ['Business', 'Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.62}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.62}, 'surface_forms': [{'text': 'PR Newswire Association LLC', 'frequency': 1, 'mentions': [{'index': {'start': 2552, 'end': 2579}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.62}}]}]}}, {'id': 'N107408778694501592608526750776860147776', 'types': ['Human'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.85}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.85}, 'surface_forms': [{'text': 'React', 'frequency': 1, 'mentions': [{'index': {'start': 2604, 'end': 2609}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.85}}]}]}}, {'id': 'N89483068911319577515035311826931875845', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.65}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.65}, 'surface_forms': [{'text': 'View', 'frequency': 1, 'mentions': [{'index': {'start': 2338, 'end': 2342}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.65}}]}]}}, {'id': 'N149289272127512755867621031297499490026', 'types': ['Human'], 'overall_sentiment': {'polarity': 'positive', 'confidence': 0.77}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'positive', 'confidence': 0.77}, 'surface_forms': [{'text': 'a Top 10 Best Performing Public Banks', 'frequency': 1, 'mentions': [{'index': {'start': 1579, 'end': 1616}, 'sentiment': {'polarity': 'positive', 'confidence': 0.77}}]}]}}, {'id': 'N140772910270213433958934021528685493450', 'types': ['Organization'], 'overall_sentiment': {'polarity': 'neutral', 'confidence': 0.86}, 'overall_prominence': 0.02, 'overall_frequency': 1, 'body': {'sentiment': {'polarity': 'neutral', 'confidence': 0.86}, 'surface_forms': [{'text': 'Equal Housing Lender', 'frequency': 1, 'mentions': [{'index': {'start': 2314, 'end': 2334}, 'sentiment': {'polarity': 'neutral', 'confidence': 0.86}}]}]}}]","['#Greenwich', '#SouthernPinesNorthCarolina', '#SouthCarolina', '#SmallBusiness', '#SPGlobal', '#React', '#PublicInformationNetworkForElectronicServices', '#PresidentOfTheUnitedStates', '#PRNewswire', '#PINES', '#NorthCarolina', '#NASDAQ', '#Multimedia', '#Heel', '#GREENWICH', '#ForInspirationAndRecognitionOfScienceAndTechnology', '#FederalDepositInsuranceCorporation', '#FIRST', '#DigitalTerrestrialTelevision', '#CommonStock', '#CommercialBank', '#Bank', '#AdamCurry']",6581915315,"['React', 'Carolinas', 'S&P Global', 'Adam Currie', 'GREENWICH', 'South Carolina', 'PR Newswire', 'bank', 'community', 'Business Banking', 'Southern Pines', 'South', 'FIRST', 'Member FDIC', 'small business', 'RM Proactively', 'Bank', 'Business', 'heels', 'First Bank', 'National Winner', 'Coalition Greenwich', 'Global', 'banking', 'View', 'President', 'common stock', 'business', 'customers', 'First', 'Greenwich', 'PINES', 'Small', 'First Bancorp', 'FDIC', 'digital', 'https://www.greenwich.com/commercial-banking/2023-greenwich-excellence-awards-us-small-business-banking', 'North Carolina', 'multimedia', 'FBNC', 'U.S', 'N.C']",en,"{'permalink': 'https://www.valdostadailytimes.com/ap/business/first-bank-awarded-greenwich-excellence-awards-in-small-business-banking/article_2e73f21a-afca-5ccf-ad78-7133a124690d.html', 'clusters': '/stories?clusters[]=563335459'}",18,2024-03-06T06:30:47Z,18,"{'body': {'polarity': 'positive', 'score': 0.74}, 'title': {'polarity': 'neutral', 'score': 0.48}}","{'domain': 'valdostadailytimes.com', 'home_page_url': 'https://www.valdostadailytimes.com/', 'id': 10440, 'locations': [{'city': 'Valdosta', 'country': 'US', 'state': 'Georgia'}, {'country': 'US'}], 'name': 'Valdosta Daily Times (GA)', 'rankings': {'alexa': [{'fetched_at': '2022-06-23T02:00:25.105653161Z', 'rank': 255218}, {'country': 'US', 'fetched_at': '2022-06-23T02:00:25.105653161Z', 'rank': 63701}]}, 'scopes': [{'country': 'US', 'state': 'Georgia'}, {'city': 'Valdosta', 'country': 'US', 'state': 'Georgia'}]}","{'sentences': ['SOUTHERN PINES, N.C., March 5, 2024 /PRNewswire/ -- First Bank has been recognized by Coalition Greenwich in multiple Small Business Banking categories\nas an outstanding achiever after interviews with nearly 28,000 small business owners.', 'To be recognized as a leader across our entire industry in overall satisfaction by our small business customers shows that those efforts are making an impact in our communities, and it makes me so proud to be a part of it all.""\n  Announced on February 20, 2024, the honored banks of the 2023 Greenwich Excellence Awards for U.S. Small Business Banking stand out for their ability to combine high quality day-to-day service, innovative digital banking tools and insights that help optimize business performance.', 'First Bank earned the following 2023 Greenwich Excellence Awards:\n  U.S. Small Business Banking: National Winner\n  Overall Satisfaction\n  U.S. Small Business Banking:', 'To view the full list of banks in the categories visit https://www.greenwich.com/commercial-banking/2023-greenwich-excellence-awards-us-small-business-banking\n  This award comes on the heels of being named to the KBW 2023 Annual Bank Honor Roll, being named a Top 10 Best Performing Public Banks by S&P Global, and being named a BEST Employer by Business NC Magazine.\n  About us:\n  First Bank is the banking subsidiary of First Bancorp and is headquartered in Southern Pines, North Carolina, with total assets of approximately $12.4 billion.', 'As a state-chartered community bank, First Bank operates 118 bank branches in North Carolina and South Carolina.']}",FIRST BANK AWARDED GREENWICH EXCELLENCE AWARDS IN SMALL BUSINESS BANKING,368,0,
